run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,1000,0,True,online,discovery_prob,0.0
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,1000,0,True,online,episode_return,-0.004370000000000003
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,2000,1,False,online,discovery_prob,0.0
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,2000,1,False,online,episode_return,-0.005140000000000003
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,3000,2,False,online,discovery_prob,0.0
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,3000,2,False,online,episode_return,-0.003580000000000002
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,4000,3,False,online,discovery_prob,0.0
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,4000,3,False,online,episode_return,-0.001340000000000001
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,5000,4,False,online,discovery_prob,0.0
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,5000,4,False,online,episode_return,-0.0006500000000000003
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,6000,5,False,online,discovery_prob,0.0
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,6000,5,False,online,episode_return,-0.00048000000000000023
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,7000,6,False,online,discovery_prob,0.0
tune_backbone_c00_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,2d88b39793a653be1bb73934acdf5e137b5122ac1945fda7d61eea9f15a69285,7000,6,False,online,episode_return,-0.00019000000000000006
