run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,1000,0,True,online,discovery_prob,0.0
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,1000,0,True,online,episode_return,-0.005370000000000003
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,2000,1,False,online,discovery_prob,0.0
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,2000,1,False,online,episode_return,-0.004730000000000003
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,3000,2,False,online,discovery_prob,1.0
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,3000,2,False,online,episode_return,0.025150000000000054
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,4000,3,False,online,discovery_prob,1.0
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,4000,3,False,online,episode_return,0.7111500000000001
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,5000,4,False,online,discovery_prob,1.0
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,5000,4,False,online,episode_return,0.8407299999999995
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,6000,5,False,online,discovery_prob,1.0
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,6000,5,False,online,episode_return,0.7512799999999997
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,7000,6,False,online,discovery_prob,1.0
tune_backbone_c11_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,7de7c8e34e41a70eea571088ba8c5491f1f3bfde07dd1073ef3ae589890ccbc1,7000,6,False,online,episode_return,0.7609099999999998
