run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,1000,0,True,online,discovery_prob,0.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,1000,0,True,online,episode_return,-0.004370000000000003
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,2000,1,False,online,discovery_prob,0.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,2000,1,False,online,episode_return,-0.0049600000000000035
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,3000,2,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,3000,2,False,online,episode_return,0.007179999999999997
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,4000,3,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,4000,3,False,online,episode_return,0.38305999999999985
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,5000,4,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,5000,4,False,online,episode_return,0.8406699999999994
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,6000,5,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,6000,5,False,online,episode_return,0.7511999999999998
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,7000,6,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,7000,6,False,online,episode_return,0.7610799999999996
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,8000,7,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,8000,7,False,online,episode_return,0.7011399999999998
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,9000,8,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,9000,8,False,online,episode_return,0.7708399999999997
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,10000,9,False,online,discovery_prob,1.0
tune_backbone_c04_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,949f262ba262b18078c8d2e6ea3478b84e7083c30b9da2361fd41c69990171a7,10000,9,False,online,episode_return,0.8804699999999991
