run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,1000,0,True,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,1000,0,True,online,episode_return,-0.004370000000000003
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,2000,1,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,2000,1,False,online,episode_return,-0.004100000000000003
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,3000,2,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,3000,2,False,online,episode_return,-0.0009400000000000005
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,4000,3,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,4000,3,False,online,episode_return,-0.00029000000000000016
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,5000,4,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,5000,4,False,online,episode_return,-0.00032000000000000013
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,6000,5,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,6000,5,False,online,episode_return,-0.00025000000000000006
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,7000,6,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,7000,6,False,online,episode_return,-0.00018000000000000007
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,8000,7,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,8000,7,False,online,episode_return,-0.0003600000000000002
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,9000,8,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,9000,8,False,online,episode_return,-0.0001800000000000001
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,10000,9,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,10000,9,False,online,episode_return,-0.00022000000000000012
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,11000,10,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,11000,10,False,online,episode_return,-0.0005700000000000001
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,12000,11,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,12000,11,False,online,episode_return,-0.0046200000000000034
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,13000,12,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,13000,12,False,online,episode_return,-0.0036700000000000023
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,14000,13,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,14000,13,False,online,episode_return,-0.003960000000000003
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,15000,14,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,15000,14,False,online,episode_return,-0.0036600000000000027
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,16000,15,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,16000,15,False,online,episode_return,-0.0034300000000000025
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,17000,16,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,17000,16,False,online,episode_return,-0.0030100000000000023
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,18000,17,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,18000,17,False,online,episode_return,-0.002920000000000002
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,19000,18,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,19000,18,False,online,episode_return,-0.0032200000000000024
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,20000,19,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,20000,19,False,online,episode_return,-0.0034500000000000025
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,20000,19,False,online,deep_sea_size,10.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,1,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,1000,0,True,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,1,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,1000,0,True,online,episode_return,-0.004720000000000004
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,1,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,2000,1,False,online,discovery_prob,0.0
tune_backbone_c08_N10,exploratory,A,ddqn_egreedy,deep_sea,development,1,843d968b5eb5b3b37bbd7928c9b2b32fea0fd49a788d447f73bf960298362d71,2000,1,False,online,episode_return,-0.003920000000000003
