run_id,role,part,method,env,size_class,seed,config_sha256,step,checkpoint,is_t0,axis,metric,value
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,1000,0,True,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,1000,0,True,online,episode_return,-0.004370000000000003
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,2000,1,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,2000,1,False,online,episode_return,-0.004500000000000003
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,3000,2,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,3000,2,False,online,episode_return,-0.0009600000000000006
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,4000,3,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,4000,3,False,online,episode_return,-0.00029000000000000016
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,5000,4,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,5000,4,False,online,episode_return,-0.00032000000000000013
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,6000,5,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,6000,5,False,online,episode_return,-0.00025000000000000006
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,7000,6,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,7000,6,False,online,episode_return,-0.001590000000000001
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,8000,7,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,8000,7,False,online,episode_return,-0.0003800000000000002
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,9000,8,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,9000,8,False,online,episode_return,-0.0001800000000000001
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,10000,9,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,10000,9,False,online,episode_return,-0.00022000000000000012
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,11000,10,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,11000,10,False,online,episode_return,-0.0005900000000000002
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,12000,11,False,online,discovery_prob,0.0
tune_backbone_c05_N10,exploratory,A,ddqn_egreedy,deep_sea,development,0,a73205dec9ed0bf734ce5773c915b9dbd5746a3d7a20d04d9d463102de6d9de1,12000,11,False,online,episode_return,-0.00023000000000000006
